ids,target,prediction
11371,-45.76687,-45.73447
11865,-46.79526,-46.86735
11490,-44.03836,-44.050064
12112,-45.64875,-45.696762
6029,-50.48809,-50.4609
5691,-47.85754,-47.795113
14672,-45.33037,-45.32904
17651,-40.20428,-40.179672
9982,-46.03443,-46.03892
13895,-46.91287,-46.950264
515,-56.33769,-56.200443
11066,-44.25734,-44.26045
9738,-48.19926,-48.316605
10412,-42.68255,-42.695164
1465,-55.55276,-55.43814
5531,-50.25424,-50.245853
7930,-52.30998,-52.323067
13428,-45.46699,-45.440464
7617,-51.91449,-51.863792
9048,-49.96377,-50.035103
13111,-46.11125,-46.156097
11754,-47.02784,-47.1017
9092,-49.85967,-49.86951
4668,-57.0475,-57.003376
1244,-54.26014,-54.11406
6176,-51.22738,-51.269566
11827,-46.56011,-46.55963
1552,-54.90877,-54.819828
16526,-39.15549,-39.112957
18311,-40.68672,-40.80149
15737,-42.86469,-42.85842
8460,-50.18828,-50.26132
15451,-42.15336,-42.223934
15794,-42.66962,-42.70327
16769,-41.41894,-41.375824
13128,-46.14307,-46.125797
705,-56.52685,-56.52481
10702,-45.77914,-45.829338
10392,-45.85928,-45.946377
362,-55.19152,-55.113396
11001,-44.69241,-44.671234
18980,-41.388,-41.45031
5760,-47.1177,-47.231552
18217,-40.026,-40.045464
11949,-43.22,-43.176895
1390,-55.94313,-55.76757
2632,-55.50242,-55.590317
9697,-49.80432,-49.852936
2319,-54.73851,-54.6775
9844,-46.77242,-46.815624
3141,-54.71193,-54.702557
2961,-55.46928,-55.303295
6932,-51.12886,-51.141388
7865,-52.28018,-52.308247
9083,-52.27732,-52.303497
989,-55.64559,-55.702644
10333,-45.71749,-45.691467
16123,-39.82897,-39.85443
14232,-44.76981,-44.83586
3408,-55.48579,-55.392952
9621,-50.69103,-50.705418
645,-54.88705,-54.83478
16149,-39.63375,-39.577732
1870,-53.95377,-53.83306
1514,-54.66048,-54.618793
10597,-45.14204,-45.16799
8407,-50.99123,-51.132446
9122,-51.64884,-51.624454
5306,-51.47312,-51.383003
230,-55.1295,-55.095932
8696,-51.25876,-51.29313
14112,-46.05812,-46.13163
19030,-41.41803,-41.426968
14736,-45.60709,-45.57587
14652,-44.16583,-44.189064
15424,-41.71977,-41.815746
19688,-40.6971,-40.697765
12123,-46.10057,-46.081512
18554,-40.03719,-40.057293
18412,-41.53028,-41.571594
7282,-50.56724,-50.626534
256,-56.81462,-56.55021
2802,-53.30266,-53.31047
6962,-51.53996,-51.620056
12850,-46.54041,-46.645416
3990,-56.97243,-56.809578
13827,-46.95493,-46.967396
1331,-55.5587,-55.411716
3051,-54.52659,-54.58062
7013,-50.52909,-50.646095
2924,-56.11558,-56.08885
3952,-56.84019,-56.822796
19199,-39.45362,-39.455322
7857,-51.26491,-51.25429
15240,-41.29787,-41.327656
395,-55.37852,-55.3179
13317,-46.61786,-46.669937
18990,-41.0381,-41.075813
18638,-41.00618,-40.99666
8124,-49.2938,-49.293865
7482,-49.84667,-49.905865
8333,-49.1772,-49.168556
18687,-41.14567,-41.09256
1823,-55.69492,-55.642406
10730,-45.41659,-45.43647
10195,-43.33263,-43.31283
7524,-50.45503,-50.46661
14869,-42.0324,-42.04938
8113,-49.13961,-49.164783
11342,-43.87803,-43.832436
2326,-54.41562,-54.447926
10591,-46.19456,-46.20105
3178,-56.60207,-56.586033
4451,-54.83207,-54.851433
11638,-46.1206,-46.14592
10593,-44.69269,-44.72114
18810,-35.77458,-35.39065
10924,-45.90973,-46.01912
18478,-39.49184,-39.541916
968,-56.37423,-56.358612
10566,-46.60785,-46.609093
19091,-40.2669,-40.262577
8345,-50.62441,-50.6292
2172,-55.93407,-55.94692
3458,-55.39941,-55.325554
6339,-49.25386,-49.34905
7762,-52.07878,-52.025993
18401,-40.85474,-40.80291
9574,-51.5271,-51.561794
18156,-37.81263,-37.889687
1908,-53.42537,-53.402264
19467,-39.45114,-39.366787
11602,-45.4323,-45.453007
4585,-54.87444,-54.854355
17422,-40.94345,-40.946648
15356,-40.27279,-40.313065
17586,-40.82001,-40.79248
14737,-44.96574,-45.02167
14892,-40.9846,-41.023052
16815,-40.99701,-41.005966
2503,-56.36871,-56.349007
1462,-55.97007,-55.88025
581,-55.68925,-55.703804
18108,-37.74703,-37.716087
5957,-50.9087,-50.93999
1882,-52.60244,-52.637978
14980,-41.58543,-41.586845
342,-56.1501,-56.042484
17716,-39.52041,-39.53865
14268,-44.90774,-44.934387
15639,-40.59337,-40.583008
15989,-40.5369,-40.4913
11613,-44.40235,-44.413864
9958,-44.81618,-44.788284
4065,-56.022,-55.96622
15866,-42.2018,-42.26021
14513,-45.13641,-45.168922
1973,-57.5095,-57.43801
18692,-41.27426,-41.234135
2589,-53.89243,-53.874462
13817,-46.4982,-46.551914
19713,-39.05583,-39.067352
13296,-46.09085,-46.13706
14155,-44.08323,-44.132664
6461,-47.85034,-47.929634
13762,-45.14,-45.17182
2681,-55.34336,-55.479813
18302,-39.91739,-39.87592
17832,-41.52259,-41.55381
16632,-41.09534,-41.063545
632,-56.15244,-56.143158
14543,-45.55486,-45.58189
17606,-40.941,-40.98784
19223,-38.48988,-38.52699
12260,-44.86948,-44.883804
10468,-45.04615,-44.94525
8168,-51.64495,-51.68621
4683,-53.55384,-53.426678
2790,-55.18965,-55.201267
5543,-47.36488,-47.415752
13807,-42.55558,-42.54222
8690,-49.75717,-49.726128
18868,-42.94812,-42.941566
4108,-52.66405,-52.61853
8166,-49.83675,-49.943867
18425,-41.19731,-41.25088
7996,-50.07711,-50.027206
7345,-51.38012,-51.381516
6178,-50.95827,-50.989983
15482,-41.71474,-41.739555
10341,-45.07514,-45.139965
18395,-40.58227,-40.626152
1119,-56.05195,-55.894733
630,-55.43901,-55.39918
4818,-51.22476,-51.205013
19551,-36.93561,-36.927914
5209,-50.29996,-50.271923
15147,-38.46717,-38.470463
14364,-46.11753,-46.194504
17248,-41.86827,-41.891815
18032,-36.80106,-36.81719
1497,-53.3691,-53.36968
4682,-56.08974,-55.990078
14556,-44.38768,-44.339752
19268,-38.16773,-38.245495
43,-56.74007,-56.703934
5900,-49.95817,-50.01017
10384,-44.83064,-44.810547
16574,-41.10744,-41.163357
382,-54.81797,-54.700855
5869,-50.29019,-50.39232
11899,-43.86274,-43.887253
8491,-50.27763,-50.31153
10935,-46.49412,-46.501778
19117,-41.88052,-41.883358
11978,-45.25547,-45.301224
14846,-42.41433,-42.400024
13426,-46.69006,-46.74627
2294,-53.75471,-53.745636
3241,-55.26436,-55.165504
5636,-49.79576,-49.81929
10595,-43.97653,-44.055557
10018,-45.82924,-45.8158
17714,-39.60712,-39.56387
7172,-50.12744,-50.13884
4881,-50.98517,-50.92391
13791,-43.73017,-43.833332
10531,-45.60659,-45.65164
740,-55.53799,-55.460953
15883,-40.35311,-40.343178
16394,-41.46011,-41.581764
8910,-50.31175,-50.269817
18853,-42.71165,-42.723316
13327,-46.94393,-47.00604
17048,-41.56847,-41.535828
11106,-45.07134,-45.06799
8958,-51.50417,-51.532845
14204,-45.83731,-45.81479
6651,-50.03875,-50.061287
13970,-45.83884,-45.7953
12709,-45.97607,-46.06528
9825,-46.97333,-47.10501
3914,-55.55896,-55.475197
3587,-54.08889,-54.071182
4156,-56.30277,-56.107784
10973,-46.09073,-46.11906
12883,-46.03645,-46.030952
8423,-51.42549,-51.467945
7412,-51.76459,-51.7548
4944,-50.32714,-50.24211
2659,-56.4615,-56.31932
6509,-49.89384,-49.90825
5334,-51.62465,-51.62355
13996,-46.40827,-46.454067
12062,-46.09732,-46.13657
17263,-41.29189,-41.333847
15993,-40.35949,-40.305115
15998,-40.25779,-40.22311
17511,-39.65828,-39.653473
12390,-45.56099,-45.63425
10639,-46.02499,-45.993706
16528,-40.23779,-40.293774
4024,-56.89562,-56.82714
2485,-56.70761,-56.6492
16161,-38.91595,-38.990364
873,-56.44134,-56.28683
1926,-56.32694,-56.35084
6506,-50.5736,-50.57816
17881,-42.66379,-42.755867
5553,-50.49942,-50.616608
18778,-37.43982,-37.546677
12207,-46.94763,-46.99191
18110,-37.96053,-38.00403
12784,-42.90214,-42.94789
405,-53.08517,-53.069996
5034,-51.31629,-51.38783
13708,-46.42182,-46.453995
8264,-49.78116,-49.831486
12466,-44.66266,-44.63728
10997,-44.26656,-44.32659
11719,-45.83266,-45.86959
7655,-48.48779,-48.53152
6757,-48.06443,-48.00174
7096,-50.99522,-50.84656
14083,-46.32538,-46.343758
7283,-50.66349,-50.682213
9757,-43.29231,-43.37572
5181,-48.18606,-48.173347
603,-55.22122,-55.184875
5591,-49.73181,-49.796425
6425,-51.14815,-51.005833
12403,-45.54526,-45.644115
15813,-41.3774,-41.37266
17231,-41.32066,-41.36743
5303,-51.38552,-51.37192
12163,-47.20563,-47.21888
15758,-41.26636,-41.29804
17239,-39.48238,-39.52616
14283,-46.01042,-46.03373
8368,-50.28458,-50.36118
14674,-45.85072,-45.742134
8514,-48.50032,-48.61908
3487,-54.73727,-54.707134
12696,-45.68627,-45.773743
1597,-54.51608,-54.470573
14194,-43.32999,-43.36059
11645,-45.46208,-45.49742
6714,-49.02,-49.04563
19369,-40.46692,-40.47374
18754,-39.37384,-39.344193
19166,-39.65463,-39.679104
105,-56.86791,-56.89604
5685,-49.91215,-49.935814
9393,-49.76936,-49.807114
8461,-50.35163,-50.45948
2219,-53.64287,-53.569622
1807,-56.15541,-56.092495
15195,-39.41602,-39.381203
13093,-45.9381,-46.023033
7802,-51.32228,-51.34152
3706,-56.56716,-56.59113
5923,-51.76239,-51.563103
15271,-40.7437,-40.79229
8095,-50.6294,-50.66396
2325,-53.37288,-53.373173
6843,-51.61885,-51.547882
17187,-37.98393,-38.021297
8961,-50.10919,-50.012154
17784,-41.08156,-41.04213
17669,-39.73039,-39.807323
3875,-57.21964,-57.18871
2949,-54.64214,-54.62779
6744,-50.56647,-50.549812
3724,-54.21947,-54.17015
14014,-44.71315,-44.75175
15507,-40.55248,-40.54921
19663,-38.17121,-38.11057
11500,-45.33416,-45.31299
8017,-50.6566,-50.57154
8823,-51.97734,-52.015022
12761,-44.36423,-44.33548
2575,-51.5941,-51.64253
6883,-50.70769,-50.799084
18079,-41.74027,-41.820335
6332,-51.31515,-51.376015
1000,-56.74288,-56.53187
19722,-39.84673,-39.8971
14149,-45.2148,-45.24114
17825,-41.01229,-41.067665
4498,-56.09534,-56.03607
10933,-47.07974,-47.10965
1528,-55.67758,-55.735767
13652,-46.309,-46.467045
2506,-54.35319,-54.179832
3588,-53.6515,-53.668034
16090,-40.31225,-40.449684
4679,-54.85502,-54.859722
9762,-50.95469,-50.94943
16011,-41.79799,-41.80887
11648,-45.34038,-45.415337
15875,-41.47277,-41.50656
14842,-42.93242,-42.943336
9696,-51.49299,-51.47684
13122,-44.22437,-44.21871
8022,-51.899,-52.04808
6455,-44.57804,-44.25408
7557,-50.18973,-50.17521
4927,-47.73673,-47.79448
14325,-45.21081,-45.25514
13889,-45.12402,-45.147934
1299,-52.94549,-52.839314
1531,-55.32394,-55.20011
19082,-39.24118,-39.222145
9103,-50.86028,-50.980507
14109,-46.26172,-46.435604
16552,-41.17471,-41.093857
12787,-44.15019,-44.227905
19008,-40.57708,-40.506897
9684,-50.66212,-50.694912
3035,-54.53961,-54.49145
10610,-42.86436,-42.83399
10716,-46.32255,-46.354607
3912,-55.52632,-55.314476
5129,-51.05816,-51.169662
12100,-46.87557,-46.865032
8406,-50.14269,-50.119015
18087,-41.096,-41.112926
4347,-56.44357,-56.5178
14272,-46.12699,-46.189655
17808,-40.53628,-40.48985
211,-55.48919,-55.375286
7314,-49.46854,-49.48914
10967,-46.7289,-46.66076
16230,-36.69528,-36.76783
2169,-54.87849,-54.630943
17386,-41.23065,-41.18817
5747,-47.25526,-47.21765
10661,-46.84094,-46.912926
14432,-45.18728,-45.18362
2813,-55.53626,-55.426727
1199,-53.05805,-52.98871
15187,-39.69217,-39.681683
15836,-42.94973,-42.946556
3482,-55.37663,-55.221832
14597,-45.623,-45.67009
4569,-55.49584,-55.64005
12186,-47.11798,-47.105526
16313,-39.05704,-39.097343
18206,-41.35606,-41.44225
8139,-50.91559,-50.95449
6779,-49.55187,-49.59996
1475,-52.07303,-52.075924
4226,-55.2459,-55.190678
1574,-55.72615,-55.557167
11319,-45.93163,-45.96291
2393,-54.14155,-54.072487
2340,-54.5245,-54.439896
4749,-55.67269,-55.61957
874,-55.6666,-55.543663
10616,-44.30314,-44.35245
975,-56.66943,-56.568836
13774,-45.13111,-45.12034
11313,-44.94421,-44.96134
1929,-56.13232,-56.162033
15712,-39.28618,-39.303944
6517,-51.02789,-51.084244
14547,-45.51505,-45.430733
15648,-39.94607,-39.925026
19746,-36.68971,-36.72714
2458,-56.15286,-56.082363
16724,-41.32856,-41.393612
4400,-56.57306,-56.48159
3116,-54.76447,-54.569515
10950,-45.29825,-45.327175
1375,-56.01536,-55.938004
12359,-45.91786,-45.91705
8269,-49.70511,-49.726036
13754,-45.62271,-45.63487
9105,-51.79519,-51.80212
5224,-49.80539,-49.82488
19726,-40.79448,-40.762558
5103,-49.87925,-49.947132
17487,-39.41262,-39.434723
9373,-51.22662,-51.259552
1089,-55.43318,-55.45665
7743,-50.72216,-50.74541
10684,-46.60617,-46.6206
17013,-40.33765,-40.317326
8200,-50.3214,-50.436188
4828,-51.31805,-51.203564
2755,-56.11993,-56.0439
19743,-37.7604,-37.749607
6808,-51.53966,-51.52946
15634,-39.78363,-39.832844
1327,-55.16832,-55.053734
14953,-41.81506,-41.87445
12063,-46.50725,-46.493126
18846,-42.03475,-42.048084
18147,-40.94141,-40.950417
6384,-51.10146,-50.999794
7501,-52.018,-51.887356
6081,-47.95878,-47.99125
10223,-43.10021,-43.176857
11334,-45.36842,-45.402515
5765,-47.87059,-47.90237
293,-55.81703,-55.732243
10445,-45.81649,-45.8559
7439,-51.8209,-51.87611
5299,-51.48886,-51.515324
4907,-49.28988,-49.328907
7611,-50.85419,-51.015602
9510,-50.55423,-50.5603
13084,-46.05681,-46.11287
16494,-39.46781,-39.445133
18127,-42.41651,-42.47422
10391,-45.46778,-45.437885
2559,-55.29762,-55.38447
19033,-41.20043,-41.244102
4172,-55.84691,-55.78783
889,-55.66014,-55.59916
2759,-55.90347,-55.908695
12634,-46.08951,-46.127705
19548,-40.45674,-40.37274
9287,-51.19709,-51.239555
18986,-41.36218,-41.38928
884,-54.92914,-54.77322
18151,-40.59939,-40.57643
13382,-47.01196,-47.001686
6419,-50.11083,-50.082077
7073,-50.42231,-50.487656
18509,-42.08724,-42.12258
5274,-51.87402,-51.924923
6408,-49.47223,-49.501892
14770,-40.31224,-40.24194
8275,-51.19388,-51.224003
13150,-45.96328,-46.01982
16964,-39.70325,-39.789124
3233,-56.00263,-55.949207
12780,-44.44803,-44.502472
12161,-46.98284,-46.99364
1188,-56.2595,-56.36336
1035,-56.49097,-56.411087
15071,-38.60838,-38.522415
17485,-40.13159,-40.22429
17833,-41.49564,-41.501575
6189,-49.28233,-49.19526
3258,-55.60468,-55.540382
13486,-40.94996,-40.964825
3797,-53.55742,-53.556324
17958,-40.00051,-40.047764
319,-56.17683,-56.057125
2317,-54.41582,-54.399036
7366,-51.95695,-51.90145
11139,-44.84631,-44.875313
9579,-50.96085,-50.89543
17265,-40.906,-40.94356
10643,-46.98519,-46.979614
11715,-44.86138,-44.89148
15617,-37.51555,-37.536983
6006,-51.85437,-51.797874
12289,-44.12795,-44.177345
13226,-45.20169,-45.26471
6521,-51.19557,-51.18362
8133,-51.09969,-51.17185
14701,-43.04111,-43.09856
7657,-50.24051,-50.303837
4111,-54.47914,-54.462627
16257,-38.91342,-38.957527
1993,-56.34273,-56.252224
4322,-55.82568,-55.85142
14104,-46.13451,-46.1079
5532,-50.25215,-50.228268
3336,-54.14701,-54.09411
11097,-45.58488,-45.58499
7269,-51.08498,-51.068752
2395,-53.91509,-53.893147
15035,-38.5928,-38.67695
4427,-54.40506,-54.36666
18099,-42.69705,-42.723606
11667,-45.2412,-45.300114
8121,-48.43343,-48.556248
14735,-45.24158,-45.31603
8494,-47.45762,-47.47935
6451,-49.22312,-49.20055
742,-55.24415,-55.168407
16739,-42.31555,-42.385185
16254,-38.62328,-38.66967
18833,-42.94049,-42.946095
11052,-47.12111,-47.22822
3013,-57.09478,-57.019234
14754,-43.26893,-43.361687
17534,-42.5578,-42.56078
16012,-41.53726,-41.598083
15274,-40.66962,-40.606304
11141,-41.59282,-41.69393
13205,-42.19185,-42.166462
2042,-55.17907,-55.229
19316,-40.47985,-40.545464
10915,-46.5274,-46.54092
18942,-40.08362,-40.111435
19339,-40.99718,-40.98098
14279,-46.68835,-46.716564
2352,-56.86704,-56.74616
13999,-46.55463,-46.67358
12491,-46.0815,-46.099625
16406,-42.24663,-42.25204
1449,-55.63464,-55.544365
13209,-45.07264,-45.11377
8385,-50.20526,-50.390114
18386,-40.39156,-40.430973
11833,-46.98399,-46.922424
7644,-51.22264,-51.2153
16157,-41.04587,-41.096455
10227,-45.3848,-45.361744
6134,-50.99045,-50.945366
3763,-53.91697,-53.8047
4580,-52.60004,-52.396534
102,-55.03239,-55.132515
16221,-40.05354,-40.01223
1844,-54.84801,-54.813393
301,-53.5494,-53.576164
17949,-38.50236,-38.420643
17764,-42.63811,-42.65089
11046,-45.64941,-45.60598
4574,-54.95802,-54.878593
17161,-37.97275,-37.981262
1255,-54.82924,-54.652348
1014,-57.16947,-57.088676
438,-53.16539,-53.168797
17180,-41.00103,-41.036057
6396,-50.50194,-50.461063
10010,-44.16373,-44.17935
17547,-40.4849,-40.488945
6316,-51.31537,-51.277622
1873,-54.60673,-54.486298
10291,-45.86404,-45.909954
3955,-54.99791,-54.97352
17970,-38.37857,-38.425728
18103,-42.66621,-42.68209
10594,-45.08179,-45.169422
16050,-38.6724,-38.747044
9937,-42.8207,-42.900146
17212,-36.99475,-37.046177
12330,-44.20913,-44.127678
14295,-43.8152,-43.893932
10093,-45.78649,-45.83356
897,-53.57524,-53.627945
2316,-54.66197,-54.54148
11650,-45.61521,-45.51604
3731,-55.85507,-55.8425
1569,-54.9057,-54.881424
2634,-56.54819,-56.379242
10859,-45.94832,-46.03129
1877,-53.00499,-52.914062
12286,-44.54279,-44.612774
9681,-50.158,-50.085247
12615,-46.03873,-45.99158
6151,-49.3708,-49.411674
17350,-42.5406,-42.690872
19452,-40.50283,-40.47055
5388,-49.96356,-50.012165
15378,-39.36222,-39.408264
13271,-45.93926,-45.930973
11094,-45.13866,-45.14523
18387,-40.26052,-40.326313
9191,-49.81117,-49.93024
8284,-50.64044,-50.525917
2797,-55.64662,-55.747345
4657,-54.37015,-54.28595
8235,-50.31763,-50.416832
15588,-38.81333,-38.84501
3680,-55.76022,-55.7156
10900,-45.89399,-45.93017
1795,-56.92699,-56.88279
5131,-50.77513,-50.713127
5678,-50.61354,-50.71769
16704,-41.92507,-42.04785
8932,-50.37704,-50.503223
216,-55.74831,-55.70765
1135,-55.78683,-55.76986
12362,-38.85091,-38.57764
19123,-41.77372,-41.79491
1265,-54.83409,-54.71667
14605,-44.13146,-44.118996
17905,-40.0648,-40.034084
9766,-50.58069,-50.593
8786,-51.5383,-51.54057
3091,-54.62,-54.57834
14721,-45.03706,-45.09534
10858,-47.09783,-47.12298
17011,-40.77205,-40.745285
11968,-45.10754,-45.207348
9028,-50.08035,-50.22556
8137,-50.57749,-50.529137
10406,-45.73935,-45.804096
1352,-56.0725,-55.91834
13909,-45.95918,-45.968777
3285,-55.18427,-55.286243
4407,-54.77851,-54.784824
10375,-47.01435,-47.014935
8593,-49.18484,-49.283276
8606,-48.47594,-48.545773
7253,-50.08722,-50.06735
18174,-41.01783,-41.017925
14306,-44.76609,-44.851353
6676,-51.09012,-50.993214
5440,-50.40737,-50.452103
6310,-51.84202,-51.826298
7725,-50.25314,-50.180977
6129,-49.52952,-49.552788
11688,-44.90701,-45.002205
18084,-40.83213,-40.8995
16061,-39.03722,-39.073902
546,-55.73819,-55.60395
14961,-41.31167,-41.36824
317,-55.72465,-55.756744
10995,-46.35194,-46.323414
6118,-50.01444,-50.062675
18044,-40.32052,-40.444206
13497,-43.27096,-43.39723
14557,-46.28951,-46.316994
17434,-40.78783,-40.779617
397,-53.59503,-53.494694
1486,-53.17089,-53.230663
5529,-50.37652,-50.37951
16762,-40.61434,-40.597454
12722,-45.96345,-45.97469
1818,-55.53215,-55.40912
19147,-37.98856,-37.967567
11502,-44.51909,-44.590843
18652,-40.82192,-40.800926
16980,-40.5561,-40.513336
10561,-46.78146,-46.818233
8535,-49.95967,-49.96204
2416,-54.59405,-54.568115
623,-55.43121,-55.40079
1198,-55.46676,-55.25924
3017,-55.21331,-55.302258
8006,-50.31144,-50.35195
18913,-42.37228,-42.40445
18608,-40.53023,-40.48322
9676,-50.73313,-50.727848
3618,-56.03842,-55.89002
19505,-39.18868,-39.274944
7749,-50.84003,-50.851925
3800,-53.27864,-53.219673
9219,-50.61118,-50.76105
2688,-54.57256,-54.64956
15368,-38.98957,-38.971268
14662,-44.2726,-44.351555
3684,-55.94463,-55.941418
1645,-56.44918,-56.31447
12629,-46.04602,-46.102303
17663,-40.68268,-40.75066
5258,-51.13821,-51.243896
13143,-47.08408,-47.10326
1387,-56.09994,-56.062958
1884,-53.13116,-53.043045
10592,-45.75932,-45.845192
15387,-39.05652,-39.117706
5559,-50.39116,-50.348225
11741,-46.94312,-46.972244
7826,-52.24652,-52.317215
3223,-56.60284,-56.66342
14731,-44.09942,-44.20136
17539,-40.86396,-40.86612
559,-54.57003,-54.522755
11254,-46.54199,-46.53089
15199,-40.4886,-40.464123
11104,-44.71758,-44.858906
10989,-46.90114,-46.967716
945,-55.38161,-55.34966
16091,-38.97744,-39.010513
18936,-40.6837,-40.69955
17738,-39.7395,-39.72267
18481,-40.77397,-40.68345
7238,-51.76004,-51.858
16890,-42.25246,-42.31088
